Pickup Location,Drop Location,Ride Distance,Booking Value,Avg Customer Arrival Time,Driver Ratings,Avg Vehicle Arrival Time,Customer Rating,Hour,Cancelled by Customer,Cancelled by Driver,Completed,Incomplete,No Driver Found,Auto,Bike,Go Mini,Go Sedan,Premier Sedan,Uber XL,eBike,Cash,Credit Card,Debit Card,UPI,Uber Wallet,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep
3600,3584,12.2,163.98,4.62,3.72,2.79,3.98,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
788,4870,0.46,32.61,3.04,4.52,1.87,4.69,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
790,3584,14.6,120.35,5.13,4.14,3.33,4.08,11,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5202,754,12.26,171.23,5.03,3.68,1.9,3.64,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
817,4966,0.97,39.25,5.43,3.6,5.97,2.69,5,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
783,802,0.43,36.65,2.43,4.72,1.28,5.0,17,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
773,742,5.33,93.8,4.87,4.29,2.33,4.64,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
770,767,19.61,206.64,4.66,3.7,3.85,3.47,15,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
770,802,11.49,253.17,7.77,3.46,6.26,2.74,8,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5117,763,16.08,284.01,4.0,4.32,2.54,4.62,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3716,707,26.93,362.705,5.07,3.82,3.26,3.65,9,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
779,4966,2.77,53.58,3.37,4.38,2.64,4.37,20,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5175,3479,4.05,80.31,3.45,3.97,2.7,3.73,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4733,4027,1.57,43.52,3.64,4.38,2.72,4.21,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
731,779,18.06,129.34,3.19,4.19,2.13,4.12,23,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
810,3484,24.7,185.78,4.87,4.21,2.77,4.15,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4744,743,16.68,163.69,3.37,4.16,1.47,4.52,19,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5202,758,8.35,91.0,3.87,4.04,2.75,3.8,12,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
757,756,12.48,261.04,4.17,4.37,2.34,4.56,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
761,819,9.57,118.19,3.66,3.85,2.64,3.77,21,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3546,3484,7.27,80.85,7.32,3.29,2.17,2.79,19,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5592,827,8.43,91.22,5.3,3.04,2.69,2.88,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
813,780,10.66,235.54,7.13,3.58,5.53,3.14,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
789,2740,8.73,137.29,9.46,3.39,4.2,2.89,9,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4733,4901,2.3,44.6,3.47,3.99,2.93,4.05,11,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
763,784,7.93,142.42,7.06,3.65,7.75,2.78,19,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
753,774,4.29,82.41,2.54,3.85,2.06,4.03,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
765,4027,1.11,35.05,4.3,4.33,1.28,4.34,6,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
698,2583,2.4,81.85,4.59,4.13,1.89,4.54,19,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5202,802,24.3,89.94,4.45,3.92,1.28,4.21,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3716,806,3.34,65.61,3.1,4.04,2.66,4.06,5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
763,2773,26.93,362.705,8.17,3.68,7.75,2.6,14,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5592,825,8.7,101.47,3.6,3.74,1.86,3.65,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4744,4966,2.05,71.16,2.64,4.38,2.33,4.72,17,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5774,778,3.74,60.98,9.35,3.12,2.66,2.56,18,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5175,779,26.93,362.705,3.87,4.07,3.45,3.84,19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4733,4966,5.68,85.1,4.23,3.95,1.9,3.89,13,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
765,5174,26.2,230.36,8.73,3.4,7.72,2.22,17,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
727,4027,5.75,138.66,2.6,4.72,2.58,4.87,5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
789,5481,4.27,92.09,2.68,4.37,1.28,4.71,19,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
791,3490,4.58,70.03,5.54,3.33,5.21,2.66,8,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4744,5670,3.22,71.08,3.35,4.03,3.71,3.84,17,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
763,767,16.08,179.25,5.26,3.89,1.7,3.8,7,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5117,775,11.51,196.85,3.71,4.17,1.33,4.71,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5117,798,3.24,90.21,2.43,4.58,2.66,4.9,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4733,799,1.21,38.01,7.25,3.51,7.68,2.69,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4744,5174,0.43,38.93,2.9,4.02,2.21,3.96,9,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3600,4027,3.02,49.63,6.15,3.27,6.63,2.39,15,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3600,785,13.3,89.94,5.1,4.22,2.66,4.05,9,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
744,782,18.27,362.705,4.14,4.09,2.52,4.08,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
815,806,1.55,55.07,2.51,4.17,5.99,3.51,15,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
761,3584,6.49,127.56,8.77,3.24,2.66,2.41,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
774,759,19.86,246.04,2.93,3.76,1.96,4.03,18,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
793,4870,11.55,94.41,8.63,3.07,6.67,2.6,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4733,5481,11.59,168.0,6.78,3.27,6.71,2.26,8,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5202,2740,1.58,40.69,3.64,3.73,1.73,3.9,6,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
783,819,11.31,89.94,3.45,4.24,3.1,4.37,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
749,763,3.57,46.0,4.67,4.02,2.6,4.11,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
772,3484,1.43,32.61,4.41,3.91,1.88,3.92,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
777,827,10.16,86.14,9.12,3.11,6.0,2.05,16,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5175,773,14.17,183.39,4.46,4.06,2.32,4.15,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4130,5174,9.46,96.11,3.73,3.98,2.38,3.94,18,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
769,786,4.8,89.94,4.09,4.06,7.75,3.96,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
777,2773,2.87,52.05,3.03,3.91,1.9,3.87,14,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4130,4464,0.43,36.48,8.04,3.51,7.75,3.12,8,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4130,707,7.46,62.72,4.12,4.03,2.45,4.17,15,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
793,841,12.26,205.91,4.49,4.2,2.31,4.53,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2730,3490,3.32,47.79,2.64,4.32,1.8,4.44,23,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
800,768,10.75,140.71,3.53,4.66,1.74,4.48,12,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
810,2773,3.98,62.71,4.0,4.12,1.8,4.31,19,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
766,782,18.99,287.27,3.11,4.5,3.14,4.57,16,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
746,775,14.58,134.15,4.12,4.32,2.67,4.26,9,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
795,3584,8.89,90.81,3.99,3.99,1.5,4.11,8,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5592,5670,26.93,362.705,4.34,4.39,2.38,4.52,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5175,802,0.61,37.88,2.56,4.08,2.92,4.1,17,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5774,802,19.61,225.08,3.78,4.11,3.93,4.06,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
813,786,8.84,93.19,5.74,3.9,2.67,4.01,9,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4130,4966,0.75,43.18,5.12,3.56,3.49,3.36,8,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
794,4027,7.85,224.81,3.27,4.62,2.66,4.98,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
801,785,16.86,129.9,2.5,4.0,2.01,4.05,12,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
760,781,0.82,32.61,2.87,4.29,1.28,4.77,10,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
777,798,4.61,65.58,3.6,4.12,2.68,4.03,20,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5117,747,11.75,347.07,3.28,4.65,2.48,5.0,17,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
801,815,2.41,96.77,3.57,4.33,2.31,4.67,17,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
727,779,8.07,194.89,3.26,4.47,2.73,4.75,9,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
789,3479,6.82,88.11,2.43,4.23,2.66,4.77,10,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
774,799,6.33,64.51,3.56,3.98,2.47,3.96,12,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
761,2740,4.43,65.62,5.37,3.31,7.75,2.32,20,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
698,808,15.38,219.66,4.66,4.09,3.73,4.24,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
800,786,22.31,298.2,3.65,3.57,1.44,3.71,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
795,825,8.03,85.52,4.76,3.8,2.66,3.5,7,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
784,3484,2.93,77.39,3.02,4.31,2.66,4.43,17,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4130,752,7.73,82.25,5.01,3.39,7.75,2.49,9,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4744,3584,14.24,151.14,3.49,4.27,1.32,4.21,16,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5202,759,15.13,332.05,3.27,4.44,2.66,4.61,18,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
783,4870,12.31,198.64,4.06,4.55,3.05,4.75,20,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5175,791,13.58,130.09,9.46,3.01,4.94,2.54,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4744,3479,13.35,106.03,3.82,4.4,2.53,4.31,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5117,4966,26.93,185.33,6.46,4.15,1.84,4.15,10,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
769,5481,5.72,91.28,5.12,3.31,7.64,2.36,9,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
790,761,4.21,85.45,2.99,4.42,1.45,4.51,8,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
749,5481,3.34,82.17,5.2,4.04,2.93,3.9,21,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4733,3584,1.14,89.94,4.12,3.52,5.16,2.91,8,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5202,5670,14.16,89.94,3.65,3.79,4.17,3.78,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3716,760,8.68,101.96,2.7,4.18,1.72,4.29,12,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5175,3584,8.5,136.45,5.15,3.89,1.95,3.96,17,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
772,4870,4.51,65.23,4.67,3.98,1.8,3.75,11,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
769,779,3.37,69.87,5.23,3.29,7.42,2.37,8,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
772,4870,0.65,89.94,2.43,4.11,2.75,3.9,14,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2730,827,2.72,75.21,4.3,4.45,2.39,4.41,19,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
751,4966,0.43,32.61,2.97,3.69,2.24,3.85,9,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
780,4027,0.64,32.61,3.74,4.14,2.46,4.15,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
764,754,10.08,86.33,2.86,4.31,1.95,4.57,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
749,5670,0.43,32.61,2.43,4.39,2.78,4.5,16,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4744,752,7.4,120.75,7.78,2.92,6.22,2.14,19,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
765,3479,0.98,53.99,3.15,4.04,2.88,4.06,18,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5774,5174,0.78,32.61,3.67,4.04,2.66,4.04,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2730,786,3.22,89.39,3.46,4.9,2.92,5.0,14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3716,759,5.14,97.62,3.05,4.31,2.2,4.18,19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
740,4027,1.55,49.61,5.29,3.86,2.51,4.0,20,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
784,763,24.33,227.43,3.02,4.08,2.66,4.25,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
790,5670,1.58,36.48,6.07,3.49,7.75,2.45,16,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5592,807,1.59,52.68,4.07,4.02,2.91,4.13,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3600,809,19.48,195.82,4.78,3.93,2.57,3.82,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2707,3479,0.43,32.61,2.43,3.7,2.07,3.53,14,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
773,5670,2.75,40.14,7.26,3.23,3.99,2.84,13,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5592,4027,0.58,37.1,9.0,3.19,5.66,2.76,8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3716,784,7.42,88.75,3.63,3.93,2.95,3.81,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
749,779,1.72,50.62,3.8,3.97,2.33,4.01,9,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4733,799,5.22,81.6,9.11,3.53,7.61,2.46,10,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3600,769,26.93,362.705,4.71,4.04,2.4,3.92,17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5202,752,6.64,63.86,3.79,3.91,1.28,4.19,13,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
732,4966,3.62,63.75,3.19,4.39,1.28,4.86,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
739,5174,3.36,55.08,9.46,2.78,4.0,2.12,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5175,4464,2.86,73.53,3.13,4.26,1.52,4.65,17,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
774,752,6.25,77.62,8.88,3.19,5.39,2.4,16,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5202,789,13.21,281.56,3.47,4.75,2.13,4.9,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
761,797,2.73,52.1,3.14,4.14,1.28,4.26,13,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
779,3490,12.82,157.03,4.89,3.95,2.01,4.17,16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5175,806,0.61,33.04,5.47,3.24,4.93,2.53,16,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
761,788,10.11,212.53,2.43,4.66,2.41,4.98,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
793,769,0.43,32.61,4.13,4.25,2.56,4.11,6,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
798,3484,5.8,90.66,5.89,3.17,3.84,2.98,21,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4744,5670,4.74,68.86,2.95,4.02,2.99,3.86,16,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5774,3484,26.06,229.18,3.21,3.87,3.86,3.58,16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
778,4966,7.28,122.57,3.57,3.88,2.71,3.95,9,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
761,798,15.9,353.41,4.95,3.97,2.92,4.19,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
777,819,7.65,128.32,4.5,4.38,1.99,4.63,7,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
800,3584,19.23,362.705,4.19,4.01,2.96,4.17,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5175,3484,16.85,210.82,5.12,4.08,2.02,4.14,8,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5202,3484,5.15,74.24,3.83,3.47,4.36,2.57,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
811,786,6.95,66.59,7.54,3.45,5.47,2.93,10,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
744,810,1.23,51.21,3.26,4.0,2.98,4.12,19,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
742,5481,0.6,35.06,2.43,4.23,1.69,4.79,8,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
